id,identifier,name,course_type,credit,period,instructor,college,major,note
80940,20182002187,基础德语（2）,专业必修,8,144,朱范,外国语言文学学院,德语法学,
80939,20182002186,德语视听（2）,专业必修,2,36,朱范,外国语言文学学院,德语法学,
80938,20182002185,德语口语（2）,专业必修,2,36,朱范,外国语言文学学院,德语法学,
80937,20183010004,短课程3,专业选修,1,16,RADU IGNAT,数学与统计学院,数学基地班,国际课程方向为偏微分方程及变分计算
80936,20182006012,毕业论文,专业必修,4,0,何荣功,法学院,法学,
80935,20182006013,毕业实习,专业必修,3,0,何荣功,法学院,法学,
80934,20183003006,数字营销前沿研究-腾讯互娱市场体系实战解析,专业选修,1,0,洪杰文,新闻与传播学院,,
80933,20183034003,毕业实习,专业必修,2,0,黄菁,政治与公共管理学院,行政管理,
80932,ck20181038001,临床儿科学,专业必修,2.5,0,黄星原,第一临床学院,,
80931,20183017001,生产实习,专业必修,1,0,王洪新,电气与自动化学院,电气工程及其自动化,2-3周，湖北省检修公司
80930,20182002168,英汉翻译,专业必修,4,72,陈永斌,外国语言文学学院,翻译（双学位）,
80929,20182002167,实用翻译,专业必修,4,72,周娟,外国语言文学学院,翻译（双学位）,
80928,20182002166,口译基础,专业必修,3,54,安文婧,外国语言文学学院,翻译（双学位）,
80927,20183020004,生产实习,专业必修,2,0,高睿,土木建筑工程学院,土木工程（卓越班）,4周，6.23--7.20
80926,20182005364,全球营销,专业必修,3,54,李晓,经济与管理学院,市场营销（双学位）,
80925,20182005358,分销管理,专业必修,3,54,张广玲,经济与管理学院,市场营销（双学位）,
80924,20182005357,定价策略,专业必修,3,54,吴恒,经济与管理学院,市场营销（双学位）,
80923,20182005352,广告管理,专业必修,3,54,桂世河,经济与管理学院,市场营销（双学位）,
80922,20183017011,网络工程及应用,专业选修,1.5,0,孔政敏,电气与自动化学院,,
80921,20183016017,泵站课程设计,专业必修,0.5,0,周龙才,水利水电学院,农业水利工程,1.5周
80920,20183023007,专业综合实习,专业必修,3,0,朱国宾,遥感信息工程学院,空间信息与数字技术,1-4周，国软1101机房
80919,20182002183,毕业论文或设计,专业必修,5,0,左广明,外国语言文学学院,英语,
80918,20182002184,实践培训、实践教学或实习、实践总结,专业必修,2,0,左广明,外国语言文学学院,英语,
80917,20183018003,毕业实习,专业必修,1.5,0,毛慧和,动力与机械学院,能源与动力工程,实习时间7.15--8.3
80916,20183045005,计算机网络应用设计,专业必修,1,0,杜瑞颖,国家网络安全学院,信息安全（网络空间安全）,计算机学院A301
80915,20183019015,古建测绘实习,专业必修,2.5,0,张点,城市设计学院,建筑学（中英班）,1-3周
80914,20183019003,中国传统艺术考察,专业必修,1,0,杨雪松,城市设计学院,产品设计,
80913,20183016005,认识实习,专业必修,0.5,0,费文才,水利水电学院,水利水电工程（卓越工程师）,马刚
80912,20183018026,机械创新设计与制作,专业选修,2,0,梁良,动力与机械学院,机械设计制造及其自动化,
80911,20183017007,电气工程基础课程设计,专业必修,0.5,0,吴军,电气与自动化学院,电气工程及其自动化,徐箭
80910,20183019009,测绘实习,专业选修,1,0,许小兰,城市设计学院,城乡规划,
80909,20183018010,认识实习,专业必修,1,0,曾玉彬,动力与机械学院,能源化学工程,
80908,20183018024,机器人设计与制作,专业选修,2,0,王伟,动力与机械学院,机械设计制造及其自动化,
80907,20183017005,电力电子技术,专业必修,2,32,刘飞,电气与自动化学院,电气工程及其自动化（卓越工程师）,宫金武
80906,20183017009,电气工程基础课程设计,专业必修,0.5,0,赵洁,电气与自动化学院,电气工程及其自动化,唐飞
80905,20182005348,生产运营管理,专业必修,3,54,文风,经济与管理学院,工商管理（双学位）,
80904,20183014002,大气污染控制工程课程设计,专业必修,1,0,胡将军,资源与环境科学学院,环境工程,
80903,20183019006,写生实习,专业必修,1.5,0,袁诚,城市设计学院,城乡规划,
80902,20183016013,治河防洪工程课程设计,专业必修,0.5,0,杨国录,水利水电学院,港口航道与海岸工程,
80901,20182006087,形势与政策2,公共必修,0.5,8,黄丽,形势与政策教育中心,法学,法学院模拟法庭
80900,20183011005,数学物理方法,专业必修,4,0,周国全,物理科学与技术学院,,
80899,20183024025,数字摄影测量实习,专业必修,1.5,0,徐芳,测绘学院,测绘工程,6月30-7月20测绘D
80898,20183024007,空间数据库课程设计与实习,专业必修,0.5,0,胡春春,测绘学院,测绘工程,6月23日?6月29日（测绘D）
80897,20183038007,临床技能学实验1,专业必修,1,0,江洪,第一临床学院,临床医学（八）,
80896,20183023003,Image Processing and Analysis for Geospatial Imagery,专业选修,2,36,胡翔云,遥感信息工程学院,遥感科学与技术,
80895,20183023002,Practices and Applications of Geoinformatics,专业选修,2,36,贾涛,遥感信息工程学院,遥感科学与技术,香港理工大学交流课程
80894,20183067004,早期接触临床,专业选修,1,0,韩莉,基础医学院,基础医学,"第一周理论+实验,第二周临床见习,详见教学日历"
80893,20183067002,游学实践,专业选修,0,0,陈云,基础医学院,基础医学,
80892,20183024010,卫星导航课程设计与实习,专业必修,1.5,0,王甫红,测绘学院,导航工程,6月23日?7月13日
80891,20183019014,古建测绘实习,专业必修,2.5,0,庞辉,城市设计学院,建筑学(五),
80890,20183027007,设计性实验,专业必修,1,0,陈子林,药学院,生物制药,
80889,20183034004,毕业实习,专业必修,2,0,夏冕,政治与公共管理学院,公共事业管理,
80888,20183018027,机械创新设计与制作,专业选修,2,0,梁良,动力与机械学院,,
80887,20183019001,专业调研,专业必修,1,0,路由,城市设计学院,产品设计,
80886,20183021006,计算机创新素质训练,专业选修,2,36,邹华,计算机学院,计算机科学与技术,联合企业授课，具体由任课教师安排
80885,20183019011,参观综合实习,专业必修,1,0,魏伟,城市设计学院,城乡规划,焦洪赞（替牛强）
80884,20183016003,认识实习,专业必修,0.5,0,夏富洲,水利水电学院,农业水利工程,
80883,20183034005,毕业实习,专业必修,2,0,张郧,政治与公共管理学院,劳动与社会保障,
80882,ck20181019001,建筑物理,专业必修,4,0,黄凌江,城市设计学院,,
80881,20172101122,形势与政策,公共必修,2,0,邬明建,形势与政策教育中心,,
80880,20183038001,科研中期报告,专业必修,3,0,王卫星,第一临床学院,临床医学（八）,
80879,20172101116,形势与政策,公共必修,2,0,邬明建,形势与政策教育中心,,
80878,20183022020,光电系统综合实习,专业必修,1.5,0,王宝龙,电子信息学院,光电信息科学与工程,校外实习
80877,20183016012,治河防洪工程课程设计,专业必修,0.5,0,舒彩文,水利水电学院,港口航道与海岸工程,
80876,20183016001,认识实习,专业必修,0.5,12,费文才,水利水电学院,水利水电工程,马刚
80875,20183017019,信号与系统,专业必修,2.5,40,严国志,电气与自动化学院,电气工程及其自动化,重修班，仅限重修学生选课
80874,20183018025,机器人设计与制作,专业选修,2,0,王伟,动力与机械学院,机械设计制造及其自动化,
80873,20183010005,短课程4,专业选修,1,16,ARNAUD CHERITAT,数学与统计学院,数学基地班,国际课程方向为复动力系统
80872,20183017003,生产实习,专业必修,1,0,袁佳歆,电气与自动化学院,电气工程及其自动化,2-3周，湖北赤壁华润电力
80871,20183020003,生产实习,专业必修,2,0,张玉峰,土木建筑工程学院,土木工程（卓越班）,4周，6.23--7.20
80870,20183017016,电气工程创新与科研实践,专业选修,1,24,张博,电气与自动化学院,电气工程及其自动化,
80869,20182101070,形势与政策,公共必修,2,32,黄丽,形势与政策教育中心,法学,与18级在院模拟法庭合上
80868,20183004018,专业与学术出版,专业选修,2,36,张晋朝,信息管理学院,编辑出版学,
80867,20183020001,生产实习,专业必修,2,0,郑绍羽,土木建筑工程学院,土木工程,4周，6.23--7.20
80866,20183019005,写生实习,专业必修,1.5,0,杨小煜,城市设计学院,城乡规划,
80865,20183019010,测绘实习,专业选修,1,0,刘学军,城市设计学院,城乡规划,
80864,20183016004,认识实习,专业必修,0.5,0,张为,水利水电学院,港口航道与海岸工程,骆文广
80863,20183021038,计算机创新素质训练,专业选修,2,36,刘树波,计算机学院,计算机科学与技术,聘请国外大学教授主讲数据挖掘，双语授课
80862,20183019004,中国传统艺术考察,专业必修,2,0,温庆武,城市设计学院,环境设计,
80861,20183018015,现代奥林匹克文化,公共选修,1,0,曾洪涛,动力与机械学院,,
80860,20183065001,群论在物理学中的应用,专业选修,2,32,杜一剑,弘毅学堂,物理学,
80859,20183017008,电气工程基础课程设计,专业必修,0.5,0,郭晓云,电气与自动化学院,电气工程及其自动化,李勇汇
80858,20183017013,认识实习,专业必修,1,0,孟红霞,电气与自动化学院,自动化,荆门电厂，2-3周实习
80857,20183018011,机械设计课程设计,专业必修,1,0,乐滨,动力与机械学院,核工程与核技术,"2区10教504,505,506,507,508教室"
80856,20183018008,认识实习,专业必修,1,0,赵文胜,动力与机械学院,核工程与核技术,
80855,20183018023,机械设计课程设计,专业必修,1,0,乐滨,动力与机械学院,能源与动力工程（卓越工程师）,
80854,20183019018,建筑色彩实习,专业必修,1.5,0,周秀梅,城市设计学院,建筑学（中英班）,
80853,20183018005,毕业实习,专业必修,2,0,熊立红,动力与机械学院,能源与动力工程（卓越工程师）,实习时间 6.16--7.13
80852,20183004016,信息服务与用户,专业必修,2,36,邓胜利,信息管理学院,信息管理与信息系统,上午讲课下午小班讨论
80851,20183006002,实训实习,专业选修,2,0,何荣功,法学院,法学,
80850,20183019013,古建测绘实习,专业必修,2.5,0,庞辉,城市设计学院,建筑学(五),
80849,20183004007,创业管理与实践,公共选修,1,0,张敏,信息管理学院,,
80848,20183017015,电气工程创新与科研实践,专业选修,1,24,张博,电气与自动化学院,电气工程及其自动化,
80847,20183025005,学术与研究1,专业必修,2,36,乐江,医学院,临床医学（八）,
80846,20183004006,创业管理与实践,公共选修,1,0,张敏,信息管理学院,,
80845,20183017014,电力电子及新能源发电综合实验,专业选修,0.5,0,刘飞,电气与自动化学院,电气工程及其自动化（卓越工程师）,
80844,20183027006,设计性实验,专业必修,1,0,陈子林,药学院,药学,
80843,20183020002,生产实习,专业必修,2,0,司马军,土木建筑工程学院,土木工程（卓越班）,4周，6.23--7.20
80842,20183018006,认识实习,专业必修,1,0,罗传红,动力与机械学院,材料类,
80841,20183024005,工程测量学课程设计与实习,专业必修,1.5,0,尹晖,测绘学院,测绘工程（卓越工程师班）,6月23日?7月13日
80840,20183022026,射频电路,专业选修,3,54,Johannes Benedikt,电子信息学院,电子信息工程,国际课程
80839,20183020007,给水处理课程设计,专业必修,0.5,0,王弘宇,土木建筑工程学院,给排水科学与工程,2周
80838,20183020008,污水处理课程设计,专业必修,0.5,0,薛英文,土木建筑工程学院,给排水科学与工程,2周
80837,20183018002,毕业实习,专业必修,1.5,0,郑怀,动力与机械学院,核工程与核技术,实习时间 6.16--7.6
80836,20183006001,网络空间国际法,专业选修,1,16,黄志雄,法学院,法学,
80835,20183024004,数字测图实习,专业选修,2.5,0,章迪,测绘学院,测绘工程（卓越工程师班）,6月23日?7月20日
80834,20183024008,大地测量实习,专业必修,0.5,0,史俊波,测绘学院,测绘工程（卓越工程师班）,6月23日?7月20日
80833,20183018012,机械设计课程设计,专业必修,1,0,乐滨,动力与机械学院,能源与动力工程,
80832,20183018009,认识实习,专业必修,1,0,蒋劲,动力与机械学院,能源与动力工程,郑阳
80831,20183012009,先进材料薄膜技术,专业选修,2,36,谢国华,化学与分子科学学院,化学类,
80830,20183014001,认识实习,专业必修,0.5,0,朱联东,资源与环境科学学院,环境工程,
80829,20183027002,生产劳动,专业选修,0,0,陈子林,药学院,药学,
80828,20183027004,设计性实验,专业必修,1,0,陈子林,药学院,药学,
80827,20183018004,毕业实习,专业必修,1.5,0,周荣迁,动力与机械学院,能源化学工程,
80826,20183019016,建筑色彩实习,专业必修,1.5,0,夏丽君,城市设计学院,建筑学(五),
80825,20183018028,专业综合实验,专业选修,1,0,胡基才,动力与机械学院,机械设计制造及其自动化,
80824,20183018007,认识实习,专业必修,1,0,马彦昭,动力与机械学院,机械设计制造及其自动化,
80823,20183020005,认识实习,专业必修,0.5,0,李辉,土木建筑工程学院,给排水科学与工程,1周 6.23--6.29
