,id,identifier,name,course_type,credit,period,instructor,college,major,note
12121,73606,20181012134,化学原理（上）,专业必修,4.0,64,程功臻,化学与分子科学学院,理科试验班类,
12122,73605,20181012140,化学原理实验（上）,专业必修,2.0,0,蔡苹,化学与分子科学学院,理科试验班类,
12123,73604,20181042009,马克思主义发展史,专业必修,3.0,48,左亚文,马克思主义学院,思想政治教育,
12124,73603,20181042012,教育学基础,专业必修,3.0,32,史姗姗,马克思主义学院,思想政治教育,第8周以后为实践教学
12125,73602,20181002179,英语正音与听读,专业选修,2.0,32,刘莉琴,外国语言文学学院,翻译,
12126,73601,20181002002,德语语法,专业必修,2.0,36,袁力,外国语言文学学院,德语（双学位）,
12127,73600,20181002001,基础德语（4）,专业必修,6.0,108,张申威,外国语言文学学院,德语（双学位）,
12128,73599,20181055558,大学英语a,公共必修,3.0,48,李榕,大学英语部,表演,
12129,73598,20181054102,中国文化,公共必修,4.0,72,蒋惠民,国际教育学院,汉语言,
12130,73597,20181054101,中国概况,公共必修,2.0,36,蒋惠民,国际教育学院,汉语言,
12131,73596,20181054100,汉语综合1,公共必修,4.0,72,张鸣宇,国际教育学院,汉语言,
12132,73595,20181012081,分子模拟实验,专业必修,2.0,0,王宝山,化学与分子科学学院,化学类,
12133,73594,20181101071,形势与政策3,公共必修,0.5,9,方萍,形势与政策教育中心,生物科学,
12134,73593,20181040400,篮球（初级）,公共必修,1.0,36,宁颂东,体育部,,桂园篮球场
12135,73592,20181029054,中国通史（三）,专业必修,3.0,48,谢贵安,历史学院,英语,
12136,73591,20181002173,英语语音学,专业选修,2.0,32,卢晓仙,外国语言文学学院,英语,
12137,73590,20181031125,中国文学史（上）,专业必修,3.0,48,胡春润,文学院,英语,
12138,73589,20181002156,英语听说与思辨,专业必修,2.0,32,卢晓仙,外国语言文学学院,英语,
12139,73588,20181002155,英语经典悦读I,专业必修,4.0,64,左广明,外国语言文学学院,英语,
12140,73587,20181033083,中国哲学（上）,专业必修,3.0,48,秦平,哲学学院,英语,
12141,73586,20181101104,形势与政策3,公共必修,0.5,9,王中全,形势与政策教育中心,测绘工程,
12142,73585,20181002149,英语听说与思辨,专业必修,3.0,48,卢晓仙,外国语言文学学院,英语,
12143,73584,20181058203,思想道德修养与法律基础,公共必修,3.0,48,陈琳瑛,公共政治教学,外国语言文学类,
12144,73583,20181057152,大学物理实验A（一）,公共必修,1.5,0,沈黄晋,公共物理教学,星拱化学拔尖人才培养试验班,上课地点：1区物理学院老楼
12145,73582,20181012177,物理化学实验01,专业必修,2.0,0,邓立志,化学与分子科学学院,星拱化学拔尖人才培养试验班,
12146,73581,20181101034,形势与政策3,公共必修,0.5,9,汪思明,形势与政策教育中心,能源与动力工程（卓越工程师）,
12147,73580,20181034069,政治学原理,专业必修,4.0,64,叶娟丽,政治与公共管理学院,政治学类,
12148,73579,20181022176,电工电子工程基础,专业必修,1.0,0,梁??,电子信息学院,电子信息类,实验中心204
12149,73578,20181025044,病原生物学,专业必修,4.5,64,朱帆,医学院,临床医学（英文授课六年制）,5-15周八号楼实验
12150,73577,20181057135,大学物理实验B,专业必修,1.5,0,程莉,公共物理教学,土木工程,上课地点：2区8教学楼东边2、3楼物理实验室
12151,73576,20181002154,综合英语（1）,专业必修,6.0,96,汪涛,外国语言文学学院,英语,
12152,73575,20181002009,高级法语,专业必修,6.0,108,杨铖,外国语言文学学院,法语（双学位）,
12153,73574,20181002010,法汉互译,专业必修,2.0,36,杨铖,外国语言文学学院,法语（双学位）,
12154,73573,20181002011,法语应用文,专业必修,2.0,36,杨铖,外国语言文学学院,法语（双学位）,
12155,73572,20181002004,德语视听说（2）,专业必修,4.0,72,曾汉泉,外国语言文学学院,德语（双学位）,
12156,73571,20181002003,德语国家与国情,专业必修,3.0,54,许宽华,外国语言文学学院,德语（双学位）,
12157,73570,20181002005,基础德语（2）,专业必修,6.0,108,徐琼星,外国语言文学学院,德语（双学位）,
12158,73569,20181002152,综合英语（1）,专业必修,6.0,96,刘?,外国语言文学学院,英语,
12159,73568,20181002178,口译笔记,专业必修,2.0,0,罗菁,外国语言文学学院,翻译,
12160,73567,20181057134,大学物理实验B,专业必修,1.5,0,尹玲,公共物理教学,土木工程,上课地点：2区8教学楼东边2、3楼物理实验室
12161,73566,20181002170,英语口语,专业选修,2.0,32,官继慧,外国语言文学学院,英语,
12162,73565,20181002070,汉英翻译,专业必修,4.0,72,郭天骥,外国语言文学学院,翻译（双学位）,
12163,73564,20181002069,翻译赏析,专业必修,2.0,36,黄海瑛,外国语言文学学院,翻译（双学位）,
12164,73563,20181002068,跨文化交际,专业必修,3.0,54,张艳,外国语言文学学院,翻译（双学位）,
12165,73562,20181066005,现代国际关系,专业选修,1.0,18,戴红霞,健康学院,全球健康学,
12166,73561,20181002017,日语视听说（2）,专业必修,4.0,72,程莉,外国语言文学学院,日语（双学位）,
12167,73560,20181002015,基础日语（2）,专业必修,6.0,108,李圣杰,外国语言文学学院,日语（双学位）,
12168,73559,20181002016,日语阅读（2）,专业必修,2.0,36,韩永,外国语言文学学院,日语（双学位）,
12169,73558,20181002014,日汉翻译,专业必修,2.0,36,章剑,外国语言文学学院,日语（双学位）,
12170,73557,20181002013,中高级日语（2）,专业必修,6.0,108,林林,外国语言文学学院,日语（双学位）,
12171,73556,20181002012,汉日翻译,专业必修,2.0,36,韩永,外国语言文学学院,日语（双学位）,
12172,73555,20181002062,英语语法,专业必修,4.0,72,马军,外国语言文学学院,英语（双学位）,
12173,73554,20181002061,英语词汇学,专业必修,2.0,36,耿云冬,外国语言文学学院,英语（双学位）,
12174,73553,20181002064,综合英语,专业必修,4.0,72,左广明,外国语言文学学院,英语（双学位）,
12175,73552,20181002063,英语短篇小说,专业必修,3.0,54,何佳韦,外国语言文学学院,英语（双学位）,
12176,73551,20181002073,笔译基础,专业必修,3.0,54,杨延延,外国语言文学学院,翻译（双学位）,
12177,73550,20181002072,英语视听说（2）,专业必修,4.0,72,李奕,外国语言文学学院,翻译（双学位）,
12178,73549,20181002071,综合英语（2）,专业必修,6.0,108,马军,外国语言文学学院,翻译（双学位）,
12179,73548,20181002008,中级法语（1）,专业必修,6.0,108,席继权,外国语言文学学院,法语（双学位）,
12180,73547,20181002007,口语技能与实践,专业必修,3.0,54,苏?,外国语言文学学院,法语（双学位）,
12181,73546,20181002006,法语视听说（中）,专业必修,4.0,72,余启应,外国语言文学学院,法语（双学位）,
12182,73545,20181022152,程序设计基础,专业必修,3.0,32,梅天灿,电子信息学院,电子信息类,4-17周课间实验周五10-13节
12183,73544,20181022175,电工电子工程基础,专业必修,1.0,0,王晓艳,电子信息学院,电子信息类,实验中心205
12184,73543,20181022177,电工电子工程基础,专业必修,1.0,0,刘彦飞,电子信息学院,电子信息类,实验中心203
12185,73542,20181056114,高等数学A1,公共必修,6.0,96,吴少华,公共数学教学,电子信息类,
12186,73541,20181022147,程序设计基础,专业必修,3.0,32,邓德祥,电子信息学院,电子信息类,4-17周课间实验周一6-9
12187,73540,20181022174,电工电子工程基础,专业必修,1.0,0,周立青,电子信息学院,电子信息类,实验中心205
12188,73539,20181040327,篮球（初级）,公共必修,1.0,32,姚志坚,体育部,,梅园篮球场
12189,73538,20181101010,形势与政策3,公共必修,0.5,9,邢涛,形势与政策教育中心,外交学,
12190,73537,ck20172006004,刑法总论,专业必修,3.0,0,陈家林,法学院,,
12191,73536,20181055560,大学英语a,公共必修,3.0,48,李榕,大学英语部,外国语言文学类,
12192,73535,20181002168,英语听力（1）,专业选修,2.0,32,刘雁霞,外国语言文学学院,英语,
12193,73534,20181101018,形势与政策3,公共必修,0.5,9,上官海兰,形势与政策教育中心,金融数学,
12194,73533,20181021251,计算机科学导论,专业必修,1.5,16,李兵,计算机学院,计算机类,
12195,73532,20181055559,大学英语a,公共必修,3.0,48,彭志军,大学英语部,外国语言文学类,
12196,73531,20181101108,形势与政策3,公共必修,0.5,8,王华,形势与政策教育中心,编辑出版学,
12197,73530,20181002166,英语听力（1）,专业选修,2.0,32,刘雁霞,外国语言文学学院,英语,
12198,73529,20181101016,形势与政策3,公共必修,0.5,9,上官海兰,形势与政策教育中心,信息与计算科学,
12199,73528,20181055574,高级英语a,公共必修,3.0,48,苏子洲,大学英语部,国学弘毅班,
12200,73527,20181021054,概率论与数理统计,专业必修,3.0,54,李爽,遥感信息工程学院,软件工程（留学生班）,非留学生不可以选此课程
12201,73526,20181013213,生命科学与技术进展,专业选修,2.0,36,刘勇,生命科学学院,生物科学类,第一次课在生科院二楼报告厅
12202,73525,20151101052,形势与政策,公共必修,2.0,0,张一飞,形势与政策教育中心,,
12203,73524,20181058202,思想道德修养与法律基础,公共必修,3.0,48,陈琳瑛,公共政治教学,外国语言文学类,
12204,73523,20181106195,自然科学经典导引,公共必修,2.0,32,金振齐,通识教育中心,经济学基地班,
12205,73522,20181056115,高等数学B1,公共必修,5.0,80,杜光保,公共数学教学,经济学基地班,
12206,73521,20181005333,微观经济学,专业必修,3.0,48,叶初升,经济与管理学院,经济学基地班,
12207,73520,20181058171,思想道德修养与法律基础,公共必修,3.0,48,杨建兵,公共政治教学,经济学基地班,第9、12、17周为学生线上学习
12208,73519,20181005299,管理学,专业必修,3.0,48,周伟,经济与管理学院,经济学基地班,
12209,73518,20181005282,政治经济学,专业必修,3.0,48,曾国安,经济与管理学院,经济学基地班,
12210,73517,20181101038,形势与政策3,公共必修,0.5,9,匡松,形势与政策教育中心,环境设计,
12211,73516,20151101018,形势与政策,公共必修,2.0,0,张一飞,形势与政策教育中心,,
12212,73515,20181058174,思想道德修养与法律基础,公共必修,3.0,48,刘水静,公共政治教学,金融学,
12213,73514,20181056167,高等数学C1,公共必修,4.0,64,冯慧,公共数学教学,金融学,
12214,73513,20181005336,微观经济学,专业必修,3.0,48,李旭超,经济与管理学院,金融学,
12215,73512,20181005302,管理学,专业必修,3.0,48,陈昊雯,经济与管理学院,金融学,
12216,73511,20181005286,政治经济学,专业必修,3.0,48,陈宁,经济与管理学院,金融学,
12217,73510,20181005285,政治经济学,专业必修,3.0,48,赵伟,经济与管理学院,金融学,
12218,73509,20181106208,自然科学经典导引,公共必修,2.0,32,桑建平,通识教育中心,金融学（国际金融试验班）,
12219,73508,20181058184,思想道德修养与法律基础,公共必修,3.0,48,金筱萍,公共政治教学,金融学（国际金融试验班）,
12220,73507,20181056117,高等数学B1,公共必修,5.0,80,李光汉,公共数学教学,金融学（国际金融试验班）,
12221,73506,20181005346,微观经济学,专业必修,3.0,48,罗知,经济与管理学院,金融学（国际金融试验班）,
12222,73505,20181005312,管理学,专业必修,3.0,48,刘艳,经济与管理学院,金融学（国际金融试验班）,
12223,73504,20181005298,政治经济学,专业必修,3.0,48,杨艳琳,经济与管理学院,金融学（国际金融试验班）,
12224,73503,20181106200,自然科学经典导引,公共必修,2.0,32,桑建平,通识教育中心,金融工程,
12225,73502,20181058176,思想道德修养与法律基础,公共必修,3.0,48,刘水静,公共政治教学,金融工程,
12226,73501,20181056116,高等数学B1,公共必修,5.0,80,周余,公共数学教学,金融工程,
12227,73500,20181005338,微观经济学,专业必修,3.0,48,李汛,经济与管理学院,金融工程,
12228,73499,20181005304,管理学,专业必修,3.0,48,龚丽敏,经济与管理学院,金融工程,
12229,73498,20181005288,政治经济学,专业必修,3.0,48,孙兴全,经济与管理学院,金融工程,
12230,73497,20181106197,自然科学经典导引,公共必修,2.0,32,金振齐,通识教育中心,财政学,
12231,73496,20181058173,思想道德修养与法律基础,公共必修,3.0,48,杨建兵,公共政治教学,财政学,
12232,73495,20181056166,高等数学C1,公共必修,4.0,64,羿旭明,公共数学教学,财政学,
12233,73494,20181005335,微观经济学,专业必修,3.0,48,潘振宇,经济与管理学院,财政学,
12234,73493,20181005301,管理学,专业必修,3.0,48,张可莉,经济与管理学院,财政学,
12235,73492,20181005284,政治经济学,专业必修,3.0,48,胡晶晶,经济与管理学院,财政学,
12236,73491,20181058175,思想道德修养与法律基础,公共必修,3.0,48,刘水静,公共政治教学,保险学,
12237,73490,20181056168,高等数学C1,公共必修,4.0,64,冯慧,公共数学教学,保险学,
12238,73489,20181005337,微观经济学,专业必修,3.0,48,董延芳,经济与管理学院,保险学,
12239,73488,20181005287,政治经济学,专业必修,3.0,48,李雪松,经济与管理学院,保险学,
12240,73487,20181005303,管理学,专业必修,3.0,48,秦卫东,经济与管理学院,保险学,
12241,73486,20181106198,自然科学经典导引,公共必修,2.0,32,金振齐,通识教育中心,金融学,
12242,73485,20181106196,自然科学经典导引,公共必修,2.0,32,金振齐,通识教育中心,国际经济与贸易,
12243,73484,20181058172,思想道德修养与法律基础,公共必修,3.0,48,杨建兵,公共政治教学,国际经济与贸易,第9、12、17周为学生线上学习
